xflr5 v6.58

NACA 2412 - 0
Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.042, -1.133, -0.063,  1.000,  0.012,-0.0036,-9.9808
Cpi,Cpv
 0.0384,-0.0194
 0.0155,-0.0279
-0.0046,-0.0385
-0.0224,-0.0508
-0.0383,-0.0638
-0.0526,-0.0766
-0.0649,-0.0884
-0.0796,-0.1000
-0.0741,-0.1017
-0.0895,-0.1102
-0.0961,-0.1185
-0.1048,-0.1267
-0.1121,-0.1339
-0.1185,-0.1403
-0.1240,-0.1458
-0.1285,-0.1504
-0.1321,-0.1543
-0.1349,-0.1575
-0.1368,-0.1603
-0.1420,-0.1646
-0.1419,-0.1643
-0.1357,-0.1586
-0.1253,-0.1487
-0.1108,-0.1346
-0.0921,-0.1164
-0.0691,-0.0939
-0.0415,-0.0669
-0.0090,-0.0350
 0.0286, 0.0020
 0.0717, 0.0445
 0.1208, 0.0929
 0.1764, 0.1478
 0.2391, 0.2098
 0.3095, 0.2796
 0.3884, 0.3583
 0.4766, 0.4459
 0.5745, 0.5446
 0.6816, 0.6521
 0.7949, 0.7687
 0.9048, 0.8834
 0.9864, 0.9763
 0.9793, 0.9901
 0.7529, 0.8036
 0.1007, 0.2160
-1.0524,-0.8527
-2.3279,-2.0643
-3.0063,-2.7341
-3.0487,-2.8115
-2.8073,-2.6078
-2.5010,-2.3410
-2.2116,-2.1203
-1.9599,-1.9721
-1.7461,-1.7951
-1.5649,-1.4391
-1.4103,-1.3066
-1.2770,-1.1970
-1.1609,-1.0970
-1.0587,-1.0052
-0.9678,-0.9215
-0.8863,-0.8454
-0.8126,-0.7760
-0.7456,-0.7125
-0.6844,-0.6542
-0.6283,-0.6006
-0.5769,-0.5513
-0.5296,-0.5059
-0.4863,-0.4643
-0.4468,-0.4264
-0.4113,-0.3922
-0.3822,-0.3633
-0.3581,-0.3383
-0.3293,-0.3106
-0.3010,-0.2831
-0.2733,-0.2562
-0.2465,-0.2301
-0.2206,-0.2048
-0.1956,-0.1804
-0.1716,-0.1568
-0.1484,-0.1340
-0.1262,-0.1118
-0.1127,-0.0991
-0.1044,-0.0901
-0.0826,-0.0687
-0.0614,-0.0475
-0.0403,-0.0262
-0.0188,-0.0047
 0.0032, 0.0174
 0.0263, 0.0404
 0.0510, 0.0644
 0.0781, 0.0898
 0.1088, 0.1165
 0.1450, 0.1439
 0.1916, 0.1710
 0.2522, 0.1952
 0.4156, 0.2080


Reynolds =, 1100000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
